CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,DateOrder,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,LocationWarehouse,Capacity,SupplierID,Company,LocationSupplier,QualityScore
9298,Wanda Gomez,dianewalker@example.net,40,Female,West Lesliemouth,9,Furniture,Beds,696.56,30.56,17x16x11,9298,03-04-2022,£653.28,Standard,Cancelled,9298,866,155,2020-11-22,173,Loganfort,11950,6,Morgan LLC,New Marktown,2.48
5146,Lindsay Walsh,carla91@example.org,46,Female,Elizabethmouth,2,Electronics,Mobile Phones,572.5,21.32,17x18x26,5146,28/04/2023,£1322.0,Two-day,Pending,5146,918,465,2022-06-09,302,Nathanland,17898,7,Miller Group,Clarkmouth,6.56
3587,Amy Johnson,jameslindsay@example.com,63,Female,West Cindyberg,13,Electronics,Headphones,550.78,10.1,25x20x38,3587,04-02-2022,£1018.58,Two-day,Pending,3587,639,383,2022-04-19,183,Webbmouth,19125,0,Johnson-Rodriguez,Port Robynmouth,
7371,Elizabeth Smith,mariatate@example.net,53,Male,Laurachester,21,Furniture,Sofas,562.18,18.99,27x43x40,7371,22/10/2020,$7.17,Standard,Pending,7371,587,284,2020-10-14,492,Cainshire,18296,0,Johnson-Rodriguez,Port Robynmouth,
3865,Joshua Lopez,zmurphy@example.com,21,Female,New Wendymouth,13,Electronics,Headphones,484.58,20.31,36x4x44,3865,2022-08-04,€1795.54,Express,Delivered,3865,684,223,2022-06-19,473,Jamieside,13668,5,Morgan LLC,Port Robynmouth,1.23
7866,Jeremiah Hernandez,melissacollins@example.net,28,Female,Lake Jon,21,Furniture,Sofas,948.6,49.35,12x41x14,7866,07/06/2021,$2969.32,Two-day,Shipped,7866,853,223,2022-06-10,322,Port Victoriaburgh,10204,8,Parks-Gallegos,Jenkinsside,6.82
4131,Nancy Hoffman,kathy56@example.com,45,Male,Lake Michael,48,Clothing,Jeans,390.0,30.73,8x39x10,4131,27/07/2023,£2268.84,Standard,Shipped,4131,179,79,2020-09-17,117,Kimbury,13295,6,Morgan LLC,New Marktown,2.48
1036,Grant Henry,michaelsimon@example.net,21,Male,North Joseph,11,Clothing,Hats,624.95,13.74,1x8x37,1036,06-25-2023,€120.97,Standard,Delivered,1036,272,294,2020-09-21,176,Clarkborough,15512,6,Morgan LLC,New Marktown,2.48
636,Kelli Munoz,boltonjonathan@example.org,35,Female,Port Adamchester,9,Furniture,Beds,356.13,37.08,8x14x37,636,2021-03-27,$1985.76,Two-day,Cancelled,636,625,57,2021-09-15,305,Stonebury,9475,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
5508,Madeline Hays,hullronald@example.net,59,Male,Kaitlynfort,8,Clothing,Shoes,722.36,23.69,6x23x33,5508,05/02/2021,$1728.32,Standard,Delivered,5508,502,114,2022-08-20,304,Shannonbury,14107,3,Johnson-Rodriguez,Katherineborough,7.4
4134,Michael Miller,simonjohn@example.com,42,Female,New Danielleburgh,11,Clothing,Hats,28.88,49.05,31x14x45,4134,2021-05-21,$190.29,Express,Pending,4134,34,23,2021-12-15,443,West Morgan,7785,6,Morgan LLC,New Marktown,2.48
5337,Angela Bates,andersonbenjamin@example.com,38,Female,Davidborough,13,Electronics,Headphones,958.13,36.0,3x20x2,5337,04-24-2021,$335.1,Express,Pending,5337,200,286,2022-01-28,388,North Thomasfort,12388,2,Miller-Pearson,Clarkmouth,9.83
1083,Victoria Hernandez,matthewbryan@example.org,54,Female,Waynechester,16,Furniture,Tables,294.58,2.23,35x24x3,1083,07-13-2023,£1724.82,Two-day,Shipped,1083,721,212,2021-08-15,70,Alexanderchester,15473,0,Johnson-Rodriguez,Port Robynmouth,
861,Jeff Madden,michaelwilson@example.org,30,Female,North Shelby,8,Clothing,Shoes,64.44,23.21,2x5x32,861,07-18-2023,€3243.0,Two-day,Cancelled,861,464,23,2021-11-06,329,Lake William,8382,3,Johnson-Rodriguez,Katherineborough,7.4
903,Alex Martinez,seanparker@example.com,30,Male,New Cynthiahaven,9,Furniture,Beds,312.82,29.34,38x10x13,903,24/01/2023,£852.52,Express,Shipped,903,245,276,2020-12-15,191,Franklinville,6323,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
191,Garrett Lewis,gmarsh@example.org,58,Male,Davidtown,11,Clothing,Hats,537.98,48.62,29x22x17,191,30/09/2022,$4537.85,Two-day,Delivered,191,629,426,2021-11-05,315,Jamesview,19149,7,Miller Group,Clarkmouth,6.56
109,Ashley Ortega,earias@example.net,23,Female,Elizabethburgh,4,Clothing,T-Shirts,36.35,42.2,1x15x36,109,2023-07-27,£27.59,Express,Pending,109,756,335,2021-05-20,190,Suzannetown,5196,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
4455,Ryan Mills,anna49@example.org,19,Male,Lake Marissafurt,4,Clothing,T-Shirts,885.46,46.07,5x47x49,4455,19/12/2022,€1014.06,Express,Cancelled,4455,388,353,2022-03-10,25,North Jamesmouth,17960,9,Johnson-Rodriguez,Katherineborough,7.81
1942,Janice Olson,jonathanthompson@example.org,67,Female,Meredithhaven,2,Electronics,Mobile Phones,31.63,34.42,14x37x3,1942,20/03/2021,$906.68,Standard,Shipped,1942,757,394,2021-09-01,116,North Juliehaven,19476,0,Johnson-Rodriguez,Port Robynmouth,
5286,Nicole Curry,mmays@example.net,57,Female,North Tonyaborough,1,Electronics,Cameras,478.45,41.85,2x36x39,5286,15/03/2023,£1035.24,Two-day,Cancelled,5286,930,210,2021-05-10,446,Duanefort,15926,8,Parks-Gallegos,Jenkinsside,6.82
4331,Daniel Williams,ckelley@example.com,70,Female,Travisville,3,Furniture,Cabinets,691.4,35.71,36x17x3,4331,18/06/2023,$660.33,Two-day,Delivered,4331,393,188,2022-04-14,316,Warnerburgh,16084,9,Johnson-Rodriguez,Katherineborough,7.81
8540,Christopher Ferrell,angela87@example.org,37,Female,Orozcomouth,8,Clothing,Shoes,247.43,19.34,23x42x41,8540,29/04/2022,€539.85,Express,Pending,8540,446,248,2020-10-09,497,Lake Lauraton,12604,4,Salas- Gonzalez and Todd,Jessicashire,2.35
2040,Jason Martin,tara31@example.net,20,Female,New Jacobshire,6,Furniture,Chairs,111.45,1.13,26x16x15,2040,25/02/2023,€1132.48,Express,Shipped,2040,501,461,2021-08-21,360,Ericville,13688,9,Johnson-Rodriguez,Katherineborough,7.81
9471,Dawn Walker,garciaashley@example.net,37,Male,Smithport,2,Electronics,Mobile Phones,121.05,44.96,8x24x20,9471,10-14-2022,£2824.36,Standard,Delivered,9471,374,448,2020-09-16,153,North Tracyborough,15164,0,Johnson-Rodriguez,Port Robynmouth,
6851,Ronald Diaz,davisjames@example.net,60,Female,Smithside,16,Furniture,Tables,152.94,30.8,36x3x25,6851,19/06/2021,$4292.95,Two-day,Cancelled,6851,292,338,2021-08-29,44,Timothyberg,16501,4,Salas- Gonzalez and Todd,Jessicashire,2.35
7778,Lisa Andrade,zwilson@example.org,23,Male,East Williamchester,2,Electronics,Mobile Phones,410.22,16.9,41x18x38,7778,2021-01-15,£2151.92,Standard,Shipped,7778,663,342,2021-03-24,18,West Jasonshire,14204,5,Morgan LLC,Port Robynmouth,1.23
4659,Sarah Sullivan,dtrujillo@example.com,56,Male,Silvaside,2,Electronics,Mobile Phones,768.96,34.51,28x36x22,4659,19/04/2023,€160.25,Standard,Pending,4659,568,116,2021-07-27,181,Judyside,6915,2,Miller-Pearson,Clarkmouth,9.83
6410,Gary Allen,qbenson@example.net,56,Female,South Kimberlyfort,3,Furniture,Cabinets,735.11,6.33,46x19x45,6410,01-16-2021,€1173.03,Two-day,Delivered,6410,926,497,2022-01-29,383,Payneland,19768,4,Salas- Gonzalez and Todd,Jessicashire,2.35
2775,Richard Scott,nicoleflores@example.net,66,Male,New Peggy,12,Clothing,Dresses,831.48,25.77,17x39x42,2775,22/02/2022,€19.64,Two-day,Cancelled,2775,961,481,2022-08-31,474,New Grace,19498,3,Johnson-Rodriguez,Katherineborough,7.4
4145,Christina Todd,shermanjames@example.org,24,Female,Port Amandahaven,3,Furniture,Cabinets,351.18,23.38,47x1x11,4145,16/03/2023,£974.92,Two-day,Pending,4145,194,325,2021-08-13,102,East Sandramouth,15189,0,Johnson-Rodriguez,Port Robynmouth,
2323,Charles Gardner,bdiaz@example.net,34,Female,Dukeport,9,Furniture,Beds,790.93,3.69,29x22x47,2323,2022-03-05,£3741.8,Express,Pending,2323,562,207,2021-01-23,497,Lake Lauraton,12604,9,Johnson-Rodriguez,Katherineborough,7.81
762,Nicole Mendoza,christopher06@example.net,65,Male,Faulknerburgh,3,Furniture,Cabinets,742.8,25.86,8x42x23,762,2023-04-13,£1554.78,Two-day,Shipped,762,40,334,2021-06-16,211,Lestermouth,14543,5,Morgan LLC,Port Robynmouth,1.23
2617,Amanda Jackson,jeffrey39@example.net,45,Male,Shannonton,11,Clothing,Hats,55.76,1.55,41x46x2,2617,05-02-2021,£2415.25,Express,Cancelled,2617,363,337,2022-02-21,138,Johnview,6943,7,Miller Group,Clarkmouth,6.56
2411,Joshua Bailey,shawn90@example.com,21,Male,Gonzalezchester,2,Electronics,Mobile Phones,182.83,4.28,47x38x45,2411,2022-08-12,£2057.45,Standard,Delivered,2411,114,292,2021-03-01,69,Ericksonton,8471,2,Miller-Pearson,Clarkmouth,9.83
1094,Mark Jennings,david17@example.org,48,Male,Kimberlyport,0,Electronics,Smart Watches,285.52,13.97,20x20x16,1094,2021-03-04,£2570.04,Two-day,Shipped,1094,92,283,2022-04-15,474,New Grace,19498,3,Johnson-Rodriguez,Katherineborough,7.4
7894,Jessica Salazar,jennifernelson@example.com,35,Female,Trujilloside,2,Electronics,Mobile Phones,838.27,18.96,24x3x49,7894,07-19-2021,€3314.56,Express,Delivered,7894,478,321,2022-01-19,299,North Nicholas,17164,7,Miller Group,Clarkmouth,6.56
7047,Anita Reynolds,william57@example.org,51,Female,Lake Christine,3,Furniture,Cabinets,473.06,20.51,23x35x29,7047,2022-08-30,€1081.65,Two-day,Pending,7047,620,297,2021-08-25,296,Steventon,15238,0,Johnson-Rodriguez,Port Robynmouth,
8614,Toni Wright,vazquezjose@example.net,68,Female,North Eric,8,Clothing,Shoes,125.89,0.55,10x25x19,8614,01-04-2022,€705.6,Express,Delivered,8614,268,401,2021-07-27,65,Kathrynfort,14307,9,Johnson-Rodriguez,Katherineborough,7.81
3135,Michael Frost,aaronmoreno@example.org,52,Male,North Josephshire,12,Clothing,Dresses,226.67,16.54,34x32x18,3135,06-10-2023,€1318.2,Express,Shipped,3135,437,79,2020-09-14,431,East Ann,10695,7,Miller Group,Clarkmouth,6.56
6202,Jodi Allen,james18@example.org,48,Male,North Christopherland,6,Furniture,Chairs,740.66,7.91,44x19x22,6202,2021-10-07,$2987.3,Standard,Shipped,6202,356,37,2022-01-03,81,Potterberg,15270,8,Parks-Gallegos,Jenkinsside,6.82
5040,David Coleman,solisjason@example.com,67,Female,South Nicolechester,10,Electronics,Laptops,210.37,5.25,22x9x48,5040,03-23-2022,£1845.33,Standard,Pending,5040,51,195,2020-09-04,214,North Roger,17766,2,Miller-Pearson,Clarkmouth,9.83
3805,Devin Torres,kevinmitchell@example.net,61,Female,Gabrielside,12,Clothing,Dresses,136.71,21.29,33x49x32,3805,2021-04-25,$1872.34,Two-day,Pending,3805,129,464,2020-11-10,41,East Rodney,7172,8,Parks-Gallegos,Jenkinsside,6.82
884,James Patrick,mmcclain@example.com,52,Female,West Julia,9,Furniture,Beds,341.78,0.87,23x8x15,884,06/01/2023,€1259.95,Express,Shipped,884,588,44,2021-11-29,288,Dickersonfurt,11478,4,Salas- Gonzalez and Todd,Jessicashire,2.35
2654,Terri Johnson,nchen@example.org,19,Female,Theresashire,21,Furniture,Sofas,905.88,34.44,29x29x28,2654,30/09/2020,£609.81,Express,Delivered,2654,364,293,2021-12-04,178,East Reginald,15942,4,Salas- Gonzalez and Todd,Jessicashire,2.35
5309,Kristi Clark,vaughndaniel@example.net,50,Female,Joneston,8,Clothing,Shoes,155.92,16.02,7x6x30,5309,03-14-2023,€2007.24,Two-day,Cancelled,5309,422,334,2021-11-27,116,North Juliehaven,19476,3,Johnson-Rodriguez,Katherineborough,7.4
7940,Gregory Faulkner,gchavez@example.com,36,Female,East Joshuamouth,8,Clothing,Shoes,133.53,40.55,29x27x40,7940,08/04/2022,$901.96,Standard,Delivered,7940,20,29,2020-10-25,292,Jennifermouth,17353,5,Morgan LLC,Port Robynmouth,1.23
7934,Michael Hines,cjohnson@example.org,39,Female,North Colin,8,Clothing,Shoes,643.93,43.89,10x29x43,7934,30/10/2021,€76.46,Express,Cancelled,7934,790,68,2021-10-22,107,Donnatown,14101,4,Salas- Gonzalez and Todd,Jessicashire,2.35
8693,Erica Riley,jasonlee@example.org,46,Male,Lake Daniel,8,Clothing,Shoes,122.96,43.14,4x20x13,8693,08-17-2021,€285.48,Two-day,Cancelled,8693,76,179,2022-05-13,320,West Cindy,5650,9,Johnson-Rodriguez,Katherineborough,7.81
7625,Kendra Johnson,chelseawebb@example.org,60,Male,Hughesberg,13,Electronics,Headphones,464.47,49.78,16x19x16,7625,2020-09-09,£701.29,Two-day,Delivered,7625,557,140,2022-02-16,287,West Susan,5478,5,Morgan LLC,Port Robynmouth,1.23
5927,Rachel Miller,danielle20@example.org,43,Male,North Amy,2,Electronics,Mobile Phones,676.81,19.74,40x29x2,5927,17/11/2022,$36.48,Express,Cancelled,5927,236,193,2021-07-11,382,East Frank,6029,3,Johnson-Rodriguez,Katherineborough,7.4
7006,Donald Glover,fowlerjacqueline@example.net,65,Male,Kiddville,0,Electronics,Smart Watches,672.23,49.47,24x40x25,7006,17/10/2022,$1016.6,Express,Delivered,7006,310,211,2021-08-23,470,New Jenniferbury,14242,9,Johnson-Rodriguez,Katherineborough,7.81
9685,Kenneth Wong,lryan@example.net,63,Female,Bishopbury,16,Furniture,Tables,745.81,25.97,32x7x15,9685,12/11/2020,€474.36,Express,Delivered,9685,367,217,2021-08-01,251,Amybury,9725,0,Johnson-Rodriguez,Port Robynmouth,
2202,Julie Cooley,asteele@example.com,36,Male,South James,48,Clothing,Jeans,348.84,23.97,24x33x40,2202,2021-01-11,€1433.88,Express,Shipped,2202,342,383,2022-08-24,445,Lake Cameronville,18580,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
7450,Stacy Holmes,james44@example.com,41,Female,Port Linda,13,Electronics,Headphones,169.05,31.89,16x6x27,7450,03-06-2022,€2281.12,Express,Delivered,7450,613,41,2021-10-15,426,North Cynthia,16963,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
6360,Jennifer Trujillo,randall04@example.org,26,Female,Gibsonborough,8,Clothing,Shoes,5.9,18.76,16x10x39,6360,2023-06-09,$2831.2,Express,Pending,6360,58,446,2022-02-22,403,Woodville,9035,7,Miller Group,Clarkmouth,6.56
1262,Pamela Bird,christinacraig@example.com,58,Female,Port Nicoleview,11,Clothing,Hats,345.85,27.68,2x24x6,1262,05-28-2021,$2742.56,Two-day,Delivered,1262,503,372,2021-01-29,52,North Mary,19446,3,Johnson-Rodriguez,Katherineborough,7.4
7750,Casey Jimenez,luisgomez@example.net,50,Male,East Christopherstad,48,Clothing,Jeans,814.29,32.86,34x7x18,7750,27/08/2021,€1574.56,Two-day,Cancelled,7750,211,342,2022-06-20,1,North Samantha,11291,8,Parks-Gallegos,Jenkinsside,6.82
975,Barbara Tucker,egaines@example.org,52,Female,Cherylburgh,6,Furniture,Chairs,221.5,4.74,14x12x4,975,2022-02-09,£293.66,Two-day,Cancelled,975,106,473,2021-02-12,154,Lake Joshua,16444,0,Johnson-Rodriguez,Port Robynmouth,
5830,Joseph Arnold,sawyermichelle@example.org,51,Male,Cunninghamchester,11,Clothing,Hats,721.38,46.29,20x4x16,5830,05-29-2021,€182.41,Standard,Delivered,5830,316,477,2022-04-15,200,Lake Codyton,9884,3,Johnson-Rodriguez,Katherineborough,7.4
4925,Andrew Vaughan,smithwilliam@example.org,44,Male,Fischershire,48,Clothing,Jeans,786.58,12.16,21x19x9,4925,2022-08-06,€2660.4,Express,Shipped,4925,265,57,2020-09-23,424,Masonfurt,12014,8,Parks-Gallegos,Jenkinsside,6.82
941,Lydia Bowen,zorr@example.org,34,Female,Ericport,2,Electronics,Mobile Phones,993.05,36.83,8x22x24,941,02/11/2021,$2749.76,Express,Cancelled,941,608,383,2021-08-17,54,Jasonborough,15745,6,Morgan LLC,New Marktown,2.48
4723,Sylvia Woodward,barajasbrian@example.net,60,Male,New Jesseburgh,8,Clothing,Shoes,678.62,1.28,14x10x47,4723,2022-06-10,£2323.05,Two-day,Shipped,4723,826,151,2021-02-19,65,Kathrynfort,14307,8,Parks-Gallegos,Jenkinsside,6.82
2387,Anthony Brooks,tamaramullins@example.org,43,Female,West Jay,16,Furniture,Tables,236.44,35.91,9x35x2,2387,21/09/2022,£2038.77,Express,Delivered,2387,333,136,2021-04-15,377,East Lisatown,12794,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
9727,Chad Harris,amiller@example.org,20,Female,West Michael,21,Furniture,Sofas,308.45,29.07,17x19x19,9727,2021-06-12,$436.2,Express,Cancelled,9727,210,457,2022-07-30,449,East Bobbystad,9940,5,Morgan LLC,Port Robynmouth,1.23
5021,Eric Brown,john15@example.com,41,Male,West Mark,9,Furniture,Beds,923.53,38.89,47x23x7,5021,2021-02-27,$436.98,Standard,Shipped,5021,624,284,2020-09-07,208,Kruegerburgh,13084,4,Salas- Gonzalez and Todd,Jessicashire,2.35
4391,Scott Johnson,jenniferperry@example.net,29,Female,New Kristin,13,Electronics,Headphones,352.74,44.39,29x35x22,4391,03-04-2022,€1490.22,Two-day,Cancelled,4391,594,34,2021-11-04,435,Robynland,10387,2,Miller-Pearson,Clarkmouth,9.83
5148,Sandra Baker,timothy50@example.org,64,Male,Port Tarahaven,0,Electronics,Smart Watches,992.15,5.92,5x27x22,5148,2022-08-17,€714.25,Two-day,Delivered,5148,570,220,2021-08-22,143,Jamesburgh,9181,5,Morgan LLC,Port Robynmouth,1.23
3221,Craig Hughes,coxnicole@example.net,40,Male,East Noah,0,Electronics,Smart Watches,452.34,21.35,42x17x33,3221,2022-04-01,£3078.45,Two-day,Shipped,3221,492,19,2021-04-12,188,West Jeremyberg,5869,7,Miller Group,Clarkmouth,6.56
3882,Madeline Page,ortizsteven@example.org,47,Female,Port Whitneymouth,48,Clothing,Jeans,844.91,24.9,23x31x34,3882,09/09/2022,$1456.76,Express,Cancelled,3882,488,277,2022-07-16,222,West Kristen,11070,7,Miller Group,Clarkmouth,6.56
9437,Eric Young,cartertodd@example.com,49,Female,West John,8,Clothing,Shoes,745.78,45.96,44x28x6,9437,09-22-2021,€1038.16,Express,Pending,9437,351,309,2021-02-03,49,New Daniel,9432,6,Morgan LLC,New Marktown,2.48
6623,Leslie Rivera,curtiscristian@example.com,30,Female,Martinezberg,1,Electronics,Cameras,597.51,20.55,5x37x11,6623,05-21-2022,£536.92,Two-day,Pending,6623,511,422,2021-08-05,380,West Angela,13355,6,Morgan LLC,New Marktown,2.48
9505,James Sherman,qprince@example.org,53,Male,New Patrick,6,Furniture,Chairs,404.23,36.89,9x47x47,9505,04-02-2022,$1894.89,Standard,Delivered,9505,118,372,2021-09-19,33,Heathertown,14932,0,Johnson-Rodriguez,Port Robynmouth,
2789,Maureen Davis,heidi23@example.net,26,Male,North Jonathan,0,Electronics,Smart Watches,451.48,11.89,4x49x32,2789,04/08/2021,€1855.5,Two-day,Cancelled,2789,306,261,2021-03-08,469,Stephaniehaven,8976,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
944,Elizabeth Ramirez,millerjacob@example.com,20,Female,West Juliaberg,9,Furniture,Beds,451.84,41.84,21x8x38,944,02-25-2022,£2879.0,Express,Delivered,944,464,214,2021-08-01,372,Richardmouth,7361,6,Morgan LLC,New Marktown,2.48
8907,Allen Raymond,hholloway@example.com,24,Female,Anitaburgh,0,Electronics,Smart Watches,202.27,47.35,20x4x28,8907,06-20-2022,£1446.36,Express,Pending,8907,671,40,2021-02-26,433,Mistyburgh,11268,4,Salas- Gonzalez and Todd,Jessicashire,2.35
1857,Diane Robertson,nelsondawn@example.net,54,Male,Christophershire,1,Electronics,Cameras,547.66,48.85,32x5x17,1857,2023-02-14,£3215.55,Two-day,Pending,1857,363,43,2021-10-28,205,New Jeffrey,7834,9,Johnson-Rodriguez,Katherineborough,7.81
8668,David English,nanthony@example.com,24,Female,Mosston,21,Furniture,Sofas,91.15,24.86,9x37x8,8668,10-23-2020,€1667.34,Two-day,Shipped,8668,11,493,2021-05-27,411,New Renee,14875,0,Johnson-Rodriguez,Port Robynmouth,
4108,Daniel Williams,tburke@example.net,46,Male,Stephenton,16,Furniture,Tables,365.2,49.95,19x21x9,4108,11/08/2023,£927.21,Standard,Cancelled,4108,548,461,2021-01-24,294,Port Davidfurt,5812,5,Morgan LLC,Port Robynmouth,1.23
9136,Dr. Nicole Kennedy,john55@example.net,45,Male,Port Kellychester,12,Clothing,Dresses,913.71,1.21,49x10x26,9136,22/09/2020,£756.8,Express,Delivered,9136,106,413,2022-07-25,334,North Hannah,16502,0,Johnson-Rodriguez,Port Robynmouth,
3255,Dustin Pierce,williamsbrian@example.com,59,Male,South Donaldhaven,11,Clothing,Hats,142.5,48.28,4x16x4,3255,04/10/2021,€2448.7,Express,Delivered,3255,531,307,2020-09-23,210,West Geoffrey,14823,9,Johnson-Rodriguez,Katherineborough,7.81
2690,Whitney Rogers,alejandra06@example.net,44,Female,Ruthchester,16,Furniture,Tables,145.88,46.34,38x11x20,2690,15/09/2020,$747.68,Two-day,Shipped,2690,222,103,2021-04-29,115,New Cody,13218,0,Johnson-Rodriguez,Port Robynmouth,
7356,Robert Campbell,blakegary@example.net,22,Male,Edwardsmouth,8,Clothing,Shoes,62.16,45.99,38x10x26,7356,11-10-2022,$282.72,Standard,Shipped,7356,631,363,2021-09-29,299,North Nicholas,17164,9,Johnson-Rodriguez,Katherineborough,7.81
6795,Michele Weaver,wandatran@example.net,70,Female,North Katherinetown,12,Clothing,Dresses,716.94,20.31,31x8x17,6795,17/03/2021,€808.16,Two-day,Cancelled,6795,822,473,2021-05-11,127,Andersonchester,5767,8,Parks-Gallegos,Jenkinsside,6.82
1319,Troy Cox,khowell@example.com,54,Female,Port Josephchester,0,Electronics,Smart Watches,767.67,28.39,43x37x33,1319,07-04-2023,€3901.84,Two-day,Shipped,1319,656,158,2021-03-01,2,Youngton,5722,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
7612,Joshua Koch,bethproctor@example.com,65,Female,Mckenziemouth,13,Electronics,Headphones,988.75,24.18,21x41x8,7612,08/08/2023,€2644.4,Express,Cancelled,7612,229,105,2022-04-22,26,Davidberg,17694,6,Morgan LLC,New Marktown,2.48
9879,Mark Jones,martinsarah@example.com,39,Female,East Jacobmouth,8,Clothing,Shoes,995.2,38.84,8x11x14,9879,26/01/2022,$872.28,Express,Shipped,9879,742,319,2021-05-12,103,New Brentmouth,9478,8,Parks-Gallegos,Jenkinsside,6.82
5162,Ann Evans,roberto66@example.org,40,Female,Lake Tracyview,48,Clothing,Jeans,101.38,38.18,42x29x32,5162,2022-02-14,$1267.6,Express,Pending,5162,422,176,2020-11-19,44,Timothyberg,16501,0,Johnson-Rodriguez,Port Robynmouth,
5828,Patricia Dickson,porterpeter@example.com,64,Female,South Amberport,21,Furniture,Sofas,561.48,9.11,14x44x49,5828,26/05/2021,$3831.1,Standard,Delivered,5828,518,185,2020-09-29,189,North Rebecca,15747,3,Johnson-Rodriguez,Katherineborough,7.4
6792,Lindsay Dickerson,waynemercer@example.com,34,Male,Andersonmouth,0,Electronics,Smart Watches,825.83,6.86,32x25x20,6792,2023-02-11,€1491.02,Express,Shipped,6792,671,19,2020-10-17,136,Jenniferfurt,7388,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
5957,Katherine Harrison MD,danapotts@example.net,38,Female,Christopherhaven,2,Electronics,Mobile Phones,854.26,4.61,46x16x29,5957,13/04/2021,£401.28,Two-day,Delivered,5957,174,259,2022-08-14,427,West Seanhaven,5928,0,Johnson-Rodriguez,Port Robynmouth,
6237,Amber Martinez,kleon@example.net,66,Female,Coleport,2,Electronics,Mobile Phones,956.55,11.5,12x3x35,6237,2023-04-29,£446.78,Express,Pending,6237,431,232,2022-03-02,331,Julieshire,5795,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
3475,Maria Kerr,kristen91@example.com,32,Male,Gregoryland,11,Clothing,Hats,37.22,28.07,50x24x30,3475,12-07-2022,$4926.5,Two-day,Pending,3475,663,162,2022-03-02,488,Murphyville,16971,3,Johnson-Rodriguez,Katherineborough,7.4
